no,year,title,kor_full
957,2018,초등 디지털교과서의 교육적 효과 분석,"초등 디지털교과서의 교육적 효과 분석 디지털교과서, 인지적 영역, 정의적 영역, 사회적 영역, 심체적 영역, 학습 역량 초등 디지털교과서의 교육적 효과를 분석하기 위해 2014년에 초등학교 3~4학년을 패널로 선정하여 종단연구를 수행하였다. 2016년에 초등학교 5~6학년이 된 학생들을 대상으로 설문조사를 실시하여 인지적 영역, 정의적 영역, 사회적 영역, 심체적 영역, 학습 역량 등을 평가하여 그 효과를 검증하였다. 그 결과, 3년간 디지털교과서를 사용한 5학년 학생들이 2년간 사용한 6학년 학생들보다 교육적 효과가 모든 영역에서 높게 나타났다. 또한, 3년 동안 디지털교과서를 사용하면서 학생들의 심체적 영역을 제외한 모든 영역에서 교육적 효과가 향상된 것으로 분석되었다. 이러한 교육적 효과는 학생들의 성적이 높을수록, 디지털교과서를 더 많이 활용할수록, 교사의 스마트교육 역량이 높을수록 더 높게 나타났다."
958,2018,KAIE 컴퓨팅시스템 교육과정에 대한 초등교사 인식 분석,"KAIE 컴퓨팅시스템 교육과정에 대한 초등교사 인식 분석 컴퓨팅 시스템, 정보통신기술 소양, 교수역량, 교수방법, SW교육 KAIE 컴퓨팅시스템 교육과정은 정보기기, 운영체제, 정보통신 영역으로 구성되어 있으며 컴퓨터과학에 대한 기본적인 이해와 원리를 다루고 있다. 이러한 교육과정의 성취기준을 달성하기 위해서는 교사의 역할이 무엇보다 중요하다. 따라서 KAIE 컴퓨팅시스템 교육과정과 관련하여 교사의 교수역량에 영향을 미치는 요인을 알아보았다. 연구결과 교사의 정보통신기술 소양을 매개로 한 교사의 교수방법이 컴퓨팅시스템 교육과정의 교수역량에 통계적으로 유의미한 결과를 보였다. 또한 남성교사의 경우 여성교사보다 전체 요인별로 더 높게 인식하는 것으로 나타났다. 그리고 5년 미만과 5~10년 미만 교사 그룹에서 교수역량의 차이가 크게 나타났다. 이러한 결과를 바탕으로 저경력 교사와 여성 교사의 ICT와 SW교수역량을 강화하고 참여를 활성화 할 수 있는 협력적인 SW교수전략 및 멘토 중심의 연수 프로그램 개발이 필요하다."
959,2018,지역아동센터를 위한 소프트웨어 교육 프로그램 운영 및 효과,"지역아동센터를 위한 소프트웨어 교육 프로그램 운영 및 효과 지역아동센터, 소프트웨어 교육, 아동 복지 본 연구의 목적은 G지역 지역아동센터를 대상으로 찾아가는 SW 놀이터 프로그램을 운영하면서 아동센터 학생들이 SW 교육에 대한 인식의 변화를 통해 SW 교육에 대해 흥미를 붙이고 학습해 나가는 과정을 살펴보고자 하였다. 지역아동센터내의 학생들은 학년과 나이가 다양하므로 수준별 교육과정과 교수학습 과정안을 제시하였다. 그 결과 SW 교육에 대한 학생들의 태도와 만족도가 높아졌고, 소외계층을 위한 교육 프로그램이 절실히 필요함을 알 수 있었다."
960,2018,학습자의 컴퓨터 문제해결 선호방법 분석,"학습자의 컴퓨터 문제해결 선호방법 분석 SW교육, SW교육 실습, 컴퓨터 문제해결, 컴퓨터 오류 해결, 컴퓨터 실습 성공적인 학습 성과를 위해 동료 학습자간의 상호 협력 및 도움은 매우 중요한 요소이지만 학생들은 점점 혼자 해결하려는 경향이 나타나므로 학생들의 컴퓨터 문제해결 선호 방법 및 상호 관계성 등을 조사하여 이에 관한 학생들의 생각을 파악하고 학생들에게 알맞은 실습지도를 할 필요가 있다. 그러므로 본 논문에서는 K교육대학교 학생 231명을 대상으로 컴퓨터 사용 중 어려움을 겪을 때 선호하는 해결 방법 및 학생들 상호 관계성을 분석한 결과, 컴퓨터 사용 중 어려움 발생정도가 적을수록 컴퓨터 활용능력이 높을수록 학년이 올라갈수록 스스로 해결하는 방법을 선호하였다. 그리고 가족 및 친척 등 친밀도가 높은 혈연관계에게 직접 물어보는 방법과 인터넷을 활용하여 스스로 해결하는 방법에 만족도가 높았다. 또한, 학과동기생 사회연결망 분석을 통해 학과 안에서 컴퓨터 문제해결 관계망을 파악할 수 있어 동료 학습자 선정시 참고자료로 활용할 수 있으므로 개인별 맞춤형 컴퓨터 교육실습 운영에 도움을 줄 수 있을 것이다."
961,2018,언플러그드 활동의 체계적 문헌고찰에 관한 연구,"언플러그드 활동의 체계적 문헌고찰에 관한 연구 언플러그드 활동, 체계적 문헌고찰, 소프트웨어교육, 알고리즘, 컴퓨터과학 언플러그드 활동의 교육적 효과 및 향후 방향에 대하여 고찰하기 위해 2007년부터 2016년까지 국내 학술지 및 학위논문을 대상으로 체계적 문헌고찰을 실시하였다. 체계적 문헌고찰을 위한 데이터베이스는 RISS, KISS, E-article의 세 종류를 활용하였으며 ‘언플러그드’, ‘놀이중심’ 등의 옵션으로 검색을 실시하였다. 체계적 문헌고찰 연구방법에서 선정한 프로토콜에 따라 모니터링하고 추출한 결과 최종 선정된 논문은 37편이었으며 연구현황, 연구 대상, 연구 방법, 연구 주제어, 학습 유형, 교육 방법, 연구 효과의 측면에서 분석을 실시하였다. 언플러그드 활동은 초등학생을 대상으로 한 연구가 가장 많으며 교육적 효과로는 학업성취도 및 문제해결력, 논리적 사고력이 가장 많이 나타났다. 정의적 영역에서는 흥미, 호기심, 동기 부여 측면이 가장 많았다. 문헌분석 결과를 기초로 언플러그드 활동이 지닌 특성 및 시사점을 논의하였다."
962,2018,SW교육에 참가하는 학생의 학습 지속의도에 미치는 변인에 관한 연구,"SW교육에 참가하는 학생의 학습 지속의도에 미치는 변인에 관한 연구 SW교육, 학습의도, 기술수용모형 이 연구의 목적은 SW교육에 참가하는 학생들의 학습 지속의도에 미치는 변인을 규명하는 것이었다. 이를 위해 기술수용모형에 기반하고 IT 도입 관련 기존 연구를 참고하여 주관적 규범, 활동촉진조건, 프로그래밍 관련 자기효능감, 지각된 용이성, 지각된 유용성을 요인으로 설정하고, 이 요인과 학습 지속의도 간의 구조적 인과관계를 규명하려 하였다. 연구 대상은 SW교육에 참가하는 초등학생 총 204명 대상이며, 1달간 웹 설문조사를 실시하였다. 이 연구에서 설정한 8개의 가설 중 ‘주관적 규범은 지각된 용이성에 정(+)의 영향을 미칠 것이다.’와 ‘지각된 용이성은 학습지속의도에 정(+)의 영향을 미칠 것이다.’ 라는 2개의 가설은 기각되었다. 연구 결과 특징적인 점으로는 첫째, 지각된 용이성은 학습 지속의도에 직접적인 영향을 주지 않고 지각된 유용성을 매개로 간접적으로 영향을 주는 것으로 나타났다. 둘째, 학습 지속의도를 높이기 위해서는 직접적인 설명력이 가장 큰 요인은 프로그래밍 관련 자기효능감으로 나타났다. 이 연구 결과를 토대로 초등학생 SW교육의 효율적 지원을 위해서는 SW교육의 유용성과 학생들의 프로그래밍 자기효능감을 향상시키는 것이 중요하다는 것을 알 수 있었다."
963,2018,초등 예비교사의 소프트웨어 교육 관련 경험과 이해도 분석,"초등 예비교사의 소프트웨어 교육 관련 경험과 이해도 분석 소프트웨어 교육 실태, 초등 예비교사의 경험, 초등 예비교사의 이해 SW교육의 성패는 교사들의 역량과 이해에 의존하기에 다수의 교육대학에서 예비교사를 대상으로 SW교육을 실시하고 있다. 본 연구는 예비교사의 프로그래밍 학습 경험과 SW교육 교육과정 및 교육효과에 대한 이해의 실태를 분석하였으며, 연구 대상은 C교육대학교에 재학 중인 294명의 3∼4학년 학생들이었다. ‘프로그래밍 학습 경험’과 관련해서, 다수가 프로그래밍에 대한 흥미, 유용성, 지속적 학습 의지의 측면에서 긍정적으로 응답하였으나, 프로그래밍 경험에 만족하지 못하며, 프로그래밍을 어렵게 여기고, 자신의 프로그래밍 수준을 낮게 평가하는 것으로 밝혀졌다. ‘SW교육 관련 교육과정 이해’에 대해서는 다수가 SW교육의 필요를 인정하고, 배정된 시간이 불충분하다고 이해하였으며, SW교육을 실과 교과에서 실시하는 것에 대해서는 긍정과 부정적인 이해가 고루 나뉜 편이었다. 이와 비교할 때, SW교육의 개념 및 특성 그리고 교육과정의 세부 내용들에 대해서는 이해가 부족한 것으로 밝혀졌다. ‘SW교육의 효과 이해’와 관련해서는 문제해결력, 창의력 등을 포함한 6가지 효과 모두에 대해서 다수가 긍정적으로 이해하고 있는 것으로 밝혀졌다. 이와 더불어서 심화전공계열별로 차이가 있는지를 분석한 결과, 프로그래밍 학습 경험, SW교육 관련 교육과정 이해 그리고 SW교육 효과 이해와 관련한 다수의 항목들에 대해서 전공계열별로 유의미한 차이가 있는 것으로 밝혀졌다. 연구 결과에 기초하여, 예비교사를 대상으로 한 SW교육에서 개선해야 할 사항들을 제안하였다."
964,2018,초·중등 SW 교육 현황 및 추이 분석 : 교육정보화 실태조사(2014-2016)을 중심으로,"초·중등 SW 교육 현황 및 추이 분석 : 교육정보화 실태조사(2014-2016)을 중심으로 초중등 교육정보화 실태, 교육정보화 수준, 정보교육, SW 교육, SW 교육 인프라 본 연구의 목적은 매년 우리나라의 전체 초중등학교를 대상으로 주기적으로 조사되고 있는 ‘교육정보화 실태조사’의 기초 데이터를 활용하여 2018년부터 필수화를 앞두고 있는 국내 SW 교육 준비 현황을 객관적으로 분석하는 데 있다. 이를 위해 교육정보화 실태조사 지표인 인적, 물적, 활용 지표 중 SW 교육과 관련된 지표를 추출하고 2014년부터 2016년까지 3개년 간의 국내 교육정보화 수준의 추이 변화를 분석하였다. 주요 연구 결과를 살펴보면 다음과 같다. 첫째, 정보교과를 담당하는 전체적인 교사 수는 3개년 간 지속적으로 늘어나고 있는 것을 알 수 있다. 하지만, 중학교의 정보 교과 담당교사 중 정보⋅컴퓨터 정교사 자격증 소지자 비율은 2014년(71%)부터 2016년(54%)까지 지속적으로 줄어들고 있으며, 타교과로 이동하는 정보⋅컴퓨터 전공 교사 수는 지속적으로 증가하는 역설적인 상황이 발생하고 있다. 둘째, 예산 및 인프라와 관련한 추이 분석 결과, 2014년부터 초⋅중등 학교운영비 대비 교육정보화 예산의 총액이 지속적으로 감소하는 것을 확인할 수 있었다. 셋째, 초등학교의 정보(컴퓨터) 관련 창의적 체험활동 운영 비율은 2015년 87.7%, 2016년 84.6%로 낮아졌으며, 중학교의 정보(컴퓨터) 교과 교육 운영 학교 비율 또한 2014년 34.8%, 2015년 30.8%, 2016년 28.2%로 점차 낮아지는 경향을 보이고 있다. 본 연구에서는 이러한 분석 결과를 토대로 초⋅중등 공교육 현장에 SW 교육의 안정적인 정착을 위한 방안을 제언하였다."
965,2018,초등예비교사를 위한 컴퓨팅 사고력 자기평가 방법,"초등예비교사를 위한 컴퓨팅 사고력 자기평가 방법 컴퓨팅 사고력 평가, 협력, 자기 평가, 코딩 교육, 초등예비교사, 교육패러다임 창의적 사고와 융합이 중요시되는 4차 산업 혁명 시대를 성공적으로 맞이하기 위해 전 세계적으로 컴퓨팅 사고력(Computational Thinking: CT) 증진을 위한 코딩(coding) 교육이 대두되고 있다. 특히 MIT 미디어 연구소에서 개발한 스크래치(Scratch)를 활용한 코딩 교육은 기존의 전통적인 교육패러다임을 벗어나서, 학습자들이 능동적이고 협력적 활동에 참여하는 구성주의 교수법을 강조하고 있다. 하지만 이러한 교육 패러다임 변화에 대한 인식이 부족하기 때문에 실제 학교나 사교육 현장에서는 코딩 교육이라는 명목하에 프로그래밍 언어에 관련된 테크닉이 주로 강조 되는 경향이 있다. 이에 본 연구는 구성주의적 교수-학습에 입각한 CT 평가 도구를 개발하고 실행하는 것에 초점을 두었다. 그리고 CT 자기 평가 도구의 교육적 가치를 연구하기 위해 ‘컴퓨팅 사고력을 활용한 문제해결’이라는 과목을 수강한 초등예비교사들이 CT 역량 평가 루브릭을 활용한 결과를 분석하였다. 본 연구의 결과를 통해 협력이 강조되는 구성주의 교수법을 반영한 CT 자기 평가를 디자인하고 실현하는 과정을 매개로 하여, 초등예비교사들이 문제해결 과정을 체험하고 CT역량을 증진시키는 것을 확인 할 수 있었다. 본 연구의 결과를 통해 도출된 CT 교육 및 평가에 대한 개선점을 제언하였다."
966,2018,블록코딩 학습자를 위한 Python 교육 프로그램 개발,"블록코딩 학습자를 위한 Python 교육 프로그램 개발 Python, 블록코딩, 교육용 프로그래밍 언어, 소프트웨어 교육 본 연구는 블록 코딩을 선행 학습한 학생들에게 적용할 수 있는 Python 교육 프로그램의 개발에 관한 것이다. 우선 초중등학교 교육과정과 EPL 교재의 분석을 통해 블록코딩 학습자의 수준을 분석하고 블록 코딩에서 사용된 개념을 중심으로 Python 문법을 추출하여 교육과정을 구성한 뒤 PBL 수업에 맞는 Python 교육 프로그램을 총 16차시로 개발하였다. Python 교육프로그램의 적절성을 검증하기 위해 2차의 전문가의 타당도 검사를 하였다. 검사 결과, 1차 타당도 24문항에서 CVR값 .78 점 이상으로 나타나 일부 수정, 보완하였다. 2차 검사에서는 21개 문항은 타당성을 확보하였고 CVR 최소값인 .99 이하인 3개 문항의 내용에 대해 수정하여 교육 프로그램을 완성하였다. 개발된 교육 프로그램이 스크립트코딩을 학습하기 위한 기초 자료로 유용하게 활용되길 기대한다."
967,2018,비전공자 예비교사의 컴퓨팅 사고력 함양을 위한 프로그래밍 교육의 효과성 분석,"비전공자 예비교사의 컴퓨팅 사고력 함양을 위한 프로그래밍 교육의 효과성 분석 소프트웨어 교육, 컴퓨팅 사고력, 프로그래밍, 예비교사, 스크래치, 파이썬 컴퓨팅 사고력은 디지털 사회에서 핵심 인재로 성장하기 위한 기초 학습 능력으로서 강조되고 있다. 국가적으로 컴퓨팅 교육에 대해 많은 관심과 논의가 이루어지고 있으며, 이에 우리 정부도 컴퓨팅 교육을 교육과정에 포함시켰다. 이 같은 변화에 따라 예비교사들이 갖추어야 하는 컴퓨터 활용 능력의 수준이 높아지고, 디지털 사회에 맞추어 컴퓨팅 사고력 지도자로서의 역할이 교사들에게 강조되고 있다. 따라서 예비 교사 양성 교육과정에서부터의 다양한 프로그래밍 학습을 통해 컴퓨팅 사고력을 이해할 수 있는 교육과정이 필요하다. 본 연구에서는 비전공자 예비교사를 대상으로 한 프로그래밍 교육과정을 설계하고 교육을 진행하였으며, 개발한 설문 도구를 통해 비전공자 예비교사의 컴퓨팅 사고력 함양에 대한 프로그래밍 교육의 효과성을 분석하였다."
968,2018,초등학생의 가상현실 콘텐츠 제작 교육에 관한 연구,"초등학생의 가상현실 콘텐츠 제작 교육에 관한 연구 가상현실, 코스페이시스, 블록리, 프로그래밍, 프로그래밍 교육 본 연구는 초등학교 수업에 가상현실을 도입하고 가상현실 콘텐츠를 제작하는 교육을 통해 가상현실 콘텐츠 제작을 수업을 진행한 반과 적용하지 않은 반의 수업 차이를 알아보고자 하였다. 이를 위해 K. A. P. 설문조사지를 작성하였고, 설문 진행 후 가상현실 콘텐츠 제작 교육의 효과를 분석하였다. 가상현실 콘텐츠 저작도구로는 코스페이시스를 활용하였다. 블록리(blockly) 기반 프로그램으로 코딩을 할 수 있어 학생들이 기능을 익히기에 어렵지 않았다. 현장 분석 결과 실천 영역에서 성과가 나타났다. 이 수업 운영 경험을 바탕으로 가상현실을 활용한 수업을 초등학교 현장에 적용하고 연구하는 방법을 제시한다."
969,2018,문제해결 기반 디지털역량교수지식(TPK) 함양을 위한 교사연수 전략,"문제해결 기반 디지털역량교수지식(TPK) 함양을 위한 교사연수 전략 교원연수, 디지털역량, 디지털역량교수지식, 디지털역량내용교수지식 이 연구는 교원이 학교현장에서 디지털도구 활용 수준을 높이기 위한 디지털역량과 교수지식을 결합한 연수구조에 대한 것이다. 기존 국내의 교원연수는 학교현장에서의 활용도가 낮은 것으로 나타났다. 이에 본 연구에서는 디지털역량내용교수지식(TPACK)의 하위 구조인 디지털역량교수지식(TPK)에 집중하여 교원연수체제를 제안하였다. TPK의 핵심적인 내용은 해당교수학습에 적합한 디지털도구의 선정과 디지털도구의 특성에 맞는 교수학습 요소를 선택하는 것이다. 그리고 본 연구에서는 이와 같은 내용을 수업목표설정, 수업내용전개, 평가 등의 3단계로 모듈화하여 제시하였다. 또한 본 연구의 연수체제는 TPK 요소에 대하여 연수생이 직접 구성하는 문제해결방법으로 연수를 운영하는 형태로 제시하였다. 그리고 TPK 선정 전략과 연수 프레임에 대해 현장교사대상 질적 조사를 실시하였다. 인터뷰 참여교사들은 TPK전략과 연수구조에 대해 타당성이 있는 것으로 판단하였다."
970,2018,"로봇 활용 SW교육이 초등학생의 컴퓨팅 사고력, 창의성, 학업흥미, 협업능력에 미치는 효과","로봇 활용 SW교육이 초등학생의 컴퓨팅 사고력, 창의성, 학업흥미, 협업능력에 미치는 효과 로봇 활용 SW교육, 컴퓨팅 사고력, 창의성, 학업흥미, 협업능력 본 연구의 목적은 로봇 활용 SW교육이 초등학생의 컴퓨팅 사고력, 창의성, 학업흥미, 협업능력에 미치는 효과를 규명하는데 있다. 이를 위해 서울 소재 A 초등학교에 재학 중인 초등학교 5학년 88명을 대상으로 1학기 동안 로봇 활용 SW교육을 실시하였으며, 수집된 자료는 대응표본 t-검정을 실시하였다. 연구 결과, 로봇 활용 SW교육은 초등학생의 컴퓨팅 사고력과 창의성, 학업흥미 향상에 유의한 영향을 미치는 것으로 나타났으나, 협업능력은 유의한 향상이 나타나지 않았다. 본 연구는 로봇 활용 SW교육이 초등학생의 인지적⋅정의적 영역에 미치는 효과를 규명하여 로봇 활용 SW교육에 대한 이해를 확장시키고, 로봇 활용 SW교육이 나아가야할 방향을 제시하였다는 점에서 의의를 지닌다."
971,2018,컴퓨팅사고력을 기반으로 하는 정보교과 교수학습 모형 고찰,"컴퓨팅사고력을 기반으로 하는 정보교과 교수학습 모형 고찰 정보교육, 컴퓨팅 사고력, 교수 학습 모형 정보교육이 추구하는 인재상은 컴퓨팅사고력을 가진 창의⋅융합인재양성으로서 정보교육의 핵심은 컴퓨팅사고력 향상에 있다. 본 연구에서는 컴퓨팅사고력 증진을 위해서 국내외 교수학습 모형에 대한 연구 분석하고, 컴퓨팅사고력을 효과적으로 함양할 수 있는 시사점을 제안한다. 이를 위하여 2015 교육과정의 정보교과의 특징을 조사하고 정보교과에서 컴퓨팅사고력을 기반으로 하는 최근의 정보교육의 교수 학습 방법들을 조사한다. 이를 통해 정보교과 교수학습 방법에 대한 관점을 확보할 수 있고, 추후 정보 교육의 교수학습 연구 방향에 도움을 줄 수 있을 것으로 기대된다."
972,2018,마이크로비트를 활용한 알고리즘 기반 SW교육이 초등학생 창의성에 미치는 효과,"마이크로비트를 활용한 알고리즘 기반 SW교육이 초등학생 창의성에 미치는 효과 창의성, 마이크로비트, 소프트웨어 교육, 피지컬 컴퓨팅 본 연구는 초등학생의 창의력 향상을 위한 교육적 방안으로 마이크로비트를 활용한 소프트웨어 교육 프로그램을 ADDIE 개발 모형을 기반으로 개발하여 적용한 후 효과를 분석하였다. 교육 프로그램은 현직 초등학교 교사 40명을 대상으로 실시한 사전 요구분석 결과를 바탕으로 하여 개발하였다. 개발한 교육 프로그램의 효과를 검증하기 위해 ○○대학교에서 실시한 교육기부 프로그램의 지원자 24명을 대상으로 6일 동안 1일 7차시씩 42차시를 진행하였다. Torrance의 TTCT 검사를 활용하여 사전·사후 검사를 실시하고 교육적 효과를 분석하였으며, 분석 결과, 본 연구에서 개발한 소프트웨어교육 프로그램이 초등학생의 프로그래밍 능력을 향상시켜 창의력 요소들에 긍정적인 영향을 미친다는 것을 알 수 있었다."
973,2018,비주얼 씽킹과 SNS를 활용한 진로교육에 관한 연구,"비주얼 씽킹과 SNS를 활용한 진로교육에 관한 연구 진로교육, 비주얼 씽킹, SNS, 의사결정 본 연구는 비주얼 씽킹과 SNS를 활용한 진로교육을 실시하여 학생들의 진로 인식을 제고하고자 하였다. 또한 학부모들의 자녀의 진로에 대한 관심을 증대시키며, 초등학교 진로교육의 목표인 학생의 발달 단계에 맞는 진로교육을 통해 자신의 적성과 능력에 알맞은 진로를 탐색하도록 하였다. 비교 연구 결과 실험반이 ‘진로에 대한 의견 및 태도’, ‘정보탐색 및 합리적인 의사결정’, ‘직업에 대한 지식’ 전 영역에서 비교반에 비해 유의미한 결과를 가져왔다. 연구 결과 비주얼 씽킹과 SNS를 활용한 진로교육이 학생들의 진로 인식을 고취하고 진로 탐색에 적극적인 태도를 가져오는 긍정적인 효과를 보이는 것으로 나타났다."
974,2018,메이킹 교육 활성화를 위한 프레임워크 설계 및 메이킹 스페이스 구성 방안 연구,"메이킹 교육 활성화를 위한 프레임워크 설계 및 메이킹 스페이스 구성 방안 연구 메이킹 교육, 프레임워크, 메이커 운동, 메이킹 스페이스, 소프트웨어교육 메이커 운동은 DIY 문화에서 비롯된 오픈소스 메이킹의 일환으로서 정보통신기술의 발달에 따라 하드웨어와 소프트웨어의 결합을 통한 제작 활동을 의미한다. 본 연구에서는 전세계적으로 나타나고 있는 메이커 운동에 대한 현황 및 트렌드를 분석하고 이를 토대로 메이킹 교육의 활성화를 위한 프레임 워크를 설계함으로써 우리나라의 교육과정에서 활용될 수 있는 방안을 모색하였다. 본 연구에서는 메이커 운동 및 메이킹 교육에 대한 현황 및 트렌드를 분석하여 메이킹 문화 확산을 위한 프레임워크를 설계하고. 학교현장에서 적용할 수 있는 학교급별 활용 방안을 나타내었다. 또한, 메이킹 교육을 위하여 학교단위 메이킹 스페이스를 구축할 경우 요구되는 구성방안을 제시하기 위하여 사례를 분석하고 방향을 제시하였다."
975,2018,미국 컴퓨터교육 프레임워크 분석을 통한 Computational Thinking의 개념과 소프트웨어 교육과정 편성의 시사점 분석,"미국 컴퓨터교육 프레임워크 분석을 통한 Computational Thinking의 개념과 소프트웨어 교육과정 편성의 시사점 분석 컴퓨팅 사고력, 소프트웨어 교육, 교육과정, 컴퓨팅, 컴퓨터교육 본 연구에서는 우리나라의 소프트웨어 교육과정 편성과 Computational Thinking에 대한 개념정립을 위하여 미국의 K12CS에서 제시한 컴퓨터교육 프레임워크를 분석함으로써 시사점을 도출하고자 하였다. 첫 번째로 우리나라에서 Computational Thinking에 대한 용어를 컴퓨팅 사고력으로 사용하는 부분에 대해서 미국의 교육과정에 제시된 개념과 비교하여 살펴보았으며, 컴퓨팅 사고력과 Computational Thinking은 문제 해결의 초점과 범위가 다름을 살펴볼 수 있었다. 두 번째로, 우리나라의 소프트웨어 교육과정은 학교급 및 학년에 따른 위계가 고려되지 않는다는 점을 고려하여 미국의 K12CS에서 제시하고 있는 핵심 역량을 토대로 재구성하여 교육과정 체계를 제시하였다."
976,2018,PISA 2015 데이터를 기반으로 예비 교사들의 ICT 능력에 대한 연구,"PISA 2015 데이터를 기반으로 예비 교사들의 ICT 능력에 대한 연구 예비교사, ICT 능력, 피사, 활용성, 접근성 2019년부터 우리나라 초등학교에서 소프트웨어 교육을 실시한다. 비록 17시간의 소프트웨어 교육을 실시하지만 예비 교사들이 소프트웨어 교육을 실시할 수 있는 기초 소양을 갖추어야 한다. 이에 우리나라 예비 교사들이 소프트웨어 교육을 할 수 있는 기본 소양을 갖추었는지 객관적으로 비교할 필요가 있다. 본 연구에서는 OECD PISA의 2015년 질문지를 기반으로 예비교사들의 ICT 능력을 조사한다. 조사 내용은 ICT 접근성과 활용성이다. 비교 분석 대상은 OECD 국가들의 학생들이다. 그 결과는 다음과 같다. 학교에서의 ICT 활용성이 2.56수준으로 최고로 높았고, 학교에서의 ICT 접근성은 2.4이다. 학교이외에서 학교 수업과제 등에 이용하는 경우는 2.38수준으로 높았고, 학교이외에서의 접근성은 2.33으로 낮았고, 학교이외에서 수업 과제이외의 일반적인 활용성은 1.79수준으로 매우 낮았다. 예비교사들의 ICT 능력이 매우 필요하고 이러한 능력을 기르기 위해서는 교육대학의 교육과정에서 ICT 교육과 더불어 각 교과에서 활용할 수 있는 ICT 교육을 할 필요가 있다."
977,2018,마이크로비트 기반의 창의 컴퓨팅 교육 프로그램 개발,"마이크로비트 기반의 창의 컴퓨팅 교육 프로그램 개발 SW교육, 창의 컴퓨팅 교육, 마이크로비트, 소프트웨어 교육 프로그램 소프트웨어 교육이 교육 현장에서 다루어지기 시작했지만 현장 교사가 활용할 수 있는 피지컬 컴퓨팅 교구 및 수업 가이드라인이 부족한 실정이다. 따라서 본 연구에서는 마이크로비트라는 피지컬 컴퓨팅 교구를 활용한 창의 컴퓨팅 교육 프로그램을 제시하였다. 교육 프로그램에 적용된 동시따응발(MDIAP) 교수학습모형은 동기 유발, 시연하기, 따라하기, 응용하기, 발표하기의 5단계로 구성되었다. 교수-학습 과정은 마이크로비트의 기본 센서와 추가적인 센서, 구동장치를 활용한 메이커 학습으로 구성하여 나선형으로 제시하였다. 이러한 일련의 교수 학습 활동을 통하여 학생들의 창의 컴퓨팅 사고력을 키울 수 있을 것으로 기대한다."
978,2018,알고리즘 교육을 위한 소프트웨어 배틀 - 정렬 알고리즘을 중심으로,"알고리즘 교육을 위한 소프트웨어 배틀 - 정렬 알고리즘을 중심으로 소프트웨어 교육, 컴퓨팅 사고, 알고리즘 교육, 소프트웨어 배틀 2018학년도부터 초·중·고등학교에서 소프트웨어 교육이 시행될 예정이다. 소프트웨어 교육의 핵심 내용 중의 하나는 알고리즘 교육이라고 할 수 있다. 다른 분야와 마찬가지로 알고리즘 교육도 학생들의 주도적 활동이 성공을 좌우한다고 볼 수 있으며 학생들의 주도적 학습은 학생들의 흥미와 몰입도를 높일 때 이끌어낼 수 있다. 이에 본 논문에서는 알고리즘 교육에 스포츠 경기를 접목하여 소프트웨어 배틀이라는 개념을 제안하였다. 소프트웨어 배틀은 가상의 세계에서 프로그래밍된 개체들이 중간에 사람의 개입 없이 주어진 문제를 해결하는 경기를 하는 것으로 정의하였다. 이는 다양한 주제에 적용될 수 있는데 본 논문에서는 알고리즘 교육의 대표적 주제인 정렬 분야에 적용을 시도하였다. 알고리즘 교육을 소프트웨어 배틀에 적용한 결과는 학생들이 생소한 면을 느끼기는 하였지만 대체적으로 긍정적인 반응을 보였다. 이는 소프트웨어 배틀이 여러 교육 방법 중에 하나로 활용될 수 있음을 나타낸다고 할 수 있다."
979,2018,초등 융합SW교육을 위한 플립 러닝 기반 교수-학습 모형 개발 및 적용,"초등 융합SW교육을 위한 플립 러닝 기반 교수-학습 모형 개발 및 적용 SW교육, 융합교육, 플립 러닝, 교수-학습 모형, EPL 본 연구에서는 초등학생들을 대상으로 컴퓨터와 스마트기기를 활용하여 자기주도적 학습을 할 수 있도록 교과교육과정과 SW교육 내용요소를 융복합하여 플립 러닝 기반의 융합SW 교수-학습 모형을 개발하고 이를 초등 교육현장에 적용하여 EPL 흥미도와 교과 성취 수준에 미치는 영향을 분석 평가하는데 목적이 있다. 본 교수-학습 모형은 교과 내용 융·복합, 문제 상황 제시, 창의적 아이디어 설계, 산출물 공유의 4단계로 구성되었다. 본 연구의 플립 러닝 기반 융합SW 교수-학습 모형을 수업에 적용하여 평가 분석한 결과 학습자들의 EPL 흥미도 및 교과 성취 수준 향상에 긍정적인 영향을 미치는 것으로 나타났다. 본 연구 결과에 대한 시사점 및 기대효과를 제시하였다."
